                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                 1.2344,                0.86968,                  1.069,                0.62429,                0.55485,                0.59352,                0.36967,                 1.3505,                0.95951,                 1.1979,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.2271,                0.86114,                 1.0624,                0.70178,                0.55073,                0.59617,                 0.3731,                 1.3468,                0.95426,                 1.1951,               0.004555,               0.004555,               0.004555
                    112,                  1.225,                0.86896,                 1.0625,                 0.7019,                 0.5462,                0.59344,                0.37238,                 1.3473,                 0.9614,                 1.1957,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.2242,                0.86104,                 1.0594,                0.69994,                0.54424,                0.59389,                0.37528,                 1.3479,                0.96482,                 1.1961,               0.004456,               0.004456,               0.004456
                    114,                 1.2239,                0.84622,                  1.059,                0.69833,                0.54819,                0.59585,                 0.3722,                  1.349,                0.95679,                 1.1974,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.2161,                0.83453,                 1.0534,                0.68689,                0.55584,                0.59265,                0.37321,                 1.3478,                0.96252,                  1.198,               0.004357,               0.004357,               0.004357
                    116,                 1.2054,                0.84447,                  1.053,                0.63174,                0.55229,                0.59164,                 0.3717,                 1.3443,                0.95664,                 1.1962,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1915,                 0.8371,                 1.0576,                0.73828,                0.54035,                0.59168,                0.37149,                 1.3401,                0.94769,                 1.1949,               0.004258,               0.004258,               0.004258
                    118,                 1.2122,                0.84793,                 1.0562,                0.71571,                0.55635,                0.59748,                0.37428,                 1.3443,                0.94699,                 1.1955,              0.0042085,              0.0042085,              0.0042085
                    119,                  1.203,                0.83001,                 1.0543,                0.62704,                0.59823,                0.60396,                0.37969,                 1.3449,                0.94819,                 1.1925,               0.004159,               0.004159,               0.004159
                    120,                 1.2258,                0.85447,                 1.0579,                0.62662,                0.59192,                0.60784,                0.38089,                 1.3439,                0.94644,                 1.1919,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.2038,                0.83259,                 1.0445,                0.62522,                0.58333,                0.60215,                0.37904,                 1.3474,                0.94758,                 1.1949,                0.00406,                0.00406,                0.00406
                    122,                 1.1964,                0.82761,                 1.0495,                0.74744,                0.53845,                 0.5997,                0.37516,                 1.3476,                0.94808,                  1.196,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1926,                0.83048,                 1.0467,                0.60519,                0.58871,                0.59715,                 0.3749,                  1.346,                0.94557,                 1.1946,               0.003961,               0.003961,               0.003961
                    124,                 1.2012,                0.84047,                  1.044,                0.62603,                0.59613,                0.60297,                0.37676,                 1.3442,                 0.9452,                 1.1936,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.1816,                0.81777,                 1.0408,                0.73321,                0.54317,                0.59882,                0.37655,                 1.3427,                0.94131,                 1.1921,               0.003862,               0.003862,               0.003862
                    126,                 1.1997,                0.81987,                  1.047,                0.71884,                0.55489,                  0.596,                0.37568,                 1.3451,                0.94305,                 1.1944,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.1944,                0.82489,                 1.0488,                0.61395,                0.59748,                0.59721,                0.37712,                 1.3456,                0.94598,                 1.1946,               0.003763,               0.003763,               0.003763
                    128,                 1.1915,                 0.8207,                 1.0383,                 0.6196,                0.57466,                0.59505,                0.37479,                 1.3444,                0.94607,                 1.1944,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.1817,                0.81491,                  1.051,                0.59415,                 0.5941,                 0.5933,                 0.3743,                 1.3425,                0.94225,                 1.1936,               0.003664,               0.003664,               0.003664
                    130,                 1.1718,                0.80727,                 1.0314,                0.61825,                0.59978,                 0.5978,                0.37662,                 1.3413,                0.93955,                 1.1922,              0.0036145,              0.0036145,              0.0036145
