                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                 1.1738,                0.79033,                 1.0193,                0.65216,                0.56365,                0.59372,                0.37225,                    nan,                0.94217,                 1.1686,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.1701,                0.78736,                 1.0168,                0.65651,                0.56731,                0.59649,                0.37295,                    nan,                 0.9411,                 1.1691,               0.003169,               0.003169,               0.003169
                    140,                 1.1474,                0.78502,                 1.0168,                0.66523,                 0.5654,                0.59779,                0.37291,                    nan,                 0.9407,                 1.1685,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.1682,                 0.7808,                 1.0142,                0.65444,                0.57007,                0.59586,                 0.3731,                    nan,                0.94096,                  1.169,                0.00307,                0.00307,                0.00307
                    142,                 1.1601,                0.78297,                 1.0218,                0.64445,                0.57479,                0.59704,                0.37272,                    nan,                0.93898,                 1.1685,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.1538,                0.76478,                 1.0062,                0.64792,                0.57424,                0.59677,                0.37401,                    nan,                0.93748,                 1.1686,               0.002971,               0.002971,               0.002971
                    144,                 1.1465,                0.76367,                 1.0128,                0.64189,                0.57091,                0.59563,                0.37354,                    nan,                0.93703,                 1.1686,              0.0029215,              0.0029215,              0.0029215
                    145,                  1.148,                0.77251,                 1.0129,                0.73597,                0.55084,                0.59411,                0.37322,                    nan,                0.93625,                 1.1687,               0.002872,               0.002872,               0.002872
                    146,                 1.1498,                0.77316,                  1.011,                0.63469,                0.57134,                0.59661,                0.37336,                    nan,                0.93917,                 1.1684,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.1384,                0.75794,                 1.0087,                0.73005,                0.55284,                0.59664,                0.37298,                    nan,                0.93818,                 1.1684,               0.002773,               0.002773,               0.002773
                    148,                 1.1549,                0.77463,                 1.0136,                0.66098,                0.55439,                0.59565,                0.37275,                    nan,                0.93904,                 1.1684,              0.0027235,              0.0027235,              0.0027235
                    149,                  1.134,                0.76903,                 1.0122,                0.65509,                0.55762,                  0.594,                  0.373,                    nan,                0.93855,                 1.1685,               0.002674,               0.002674,               0.002674
                    150,                 1.1306,                0.74521,                 1.0029,                0.64716,                0.55734,                0.59375,                 0.3731,                    nan,                 0.9394,                 1.1685,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.1513,                0.76583,                 1.0098,                0.66464,                0.55374,                0.59439,                0.37336,                    nan,                0.94082,                 1.1694,               0.002575,               0.002575,               0.002575
                    152,                 1.1322,                0.75448,                 1.0048,                0.66195,                0.55353,                0.59366,                0.37332,                    nan,                0.94193,                 1.1699,              0.0025255,              0.0025255,              0.0025255
