                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                 1.0823,                  0.582,                 1.0974,                0.90714,                0.80299,                0.88368,                 0.5673,                 1.1995,                0.61853,                 1.2557,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.0807,                0.57947,                 1.1066,                0.82711,                0.85998,                0.84506,                0.54975,                 1.1341,                0.59359,                 1.2057,               0.005248,               0.005248,               0.005248
                     98,                 1.0838,                0.58751,                 1.0844,                0.90284,                 0.7938,                0.84278,                0.59122,                 1.0652,                0.57627,                 1.1676,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.0913,                0.58446,                 1.0893,                0.92608,                0.79941,                0.87174,                0.59651,                 1.0809,                0.58399,                 1.1696,               0.005149,               0.005149,               0.005149
                    100,                 1.0772,                0.57606,                 1.0754,                0.96665,                0.76418,                0.85803,                0.57978,                 1.0744,                0.57684,                 1.1669,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.0565,                0.57027,                  1.092,                 0.7803,                0.77763,                0.80041,                0.56419,                 1.0968,                0.55903,                 1.1733,                0.00505,                0.00505,                0.00505
                    102,                 1.0812,                0.58877,                 1.0921,                0.84471,                0.79407,                0.84486,                 0.5912,                 1.0885,                0.57634,                  1.186,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.0919,                0.58839,                 1.0944,                0.86224,                0.83538,                0.87016,                0.59187,                 1.1074,                 0.5829,                 1.1933,               0.004951,               0.004951,               0.004951
                    104,                 1.0711,                0.57249,                  1.075,                0.93196,                0.77874,                0.86378,                0.58407,                 1.0965,                0.59259,                 1.1775,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.0574,                0.56714,                 1.0746,                0.88689,                0.81259,                0.88311,                0.59388,                 1.0824,                0.56917,                 1.1663,               0.004852,               0.004852,               0.004852
                    106,                 1.0762,                0.56805,                 1.0717,                0.80667,                0.82658,                0.87339,                0.57782,                 1.1092,                0.59123,                 1.1769,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.0775,                 0.5807,                   1.09,                0.83103,                0.81879,                0.85822,                0.56559,                 1.0887,                0.57993,                 1.1826,               0.004753,               0.004753,               0.004753
                    108,                 1.0559,                0.56839,                 1.0741,                0.87264,                0.79152,                0.85719,                0.57974,                 1.0716,                0.57377,                 1.1683,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.0781,                0.56569,                 1.0898,                0.87341,                0.85178,                0.87379,                0.57759,                 1.1454,                0.57846,                 1.2099,               0.004654,               0.004654,               0.004654
                    110,                 1.0625,                0.56634,                   1.08,                0.91096,                0.77891,                0.83789,                0.58316,                 1.0848,                0.56725,                 1.1759,              0.0046045,              0.0046045,              0.0046045
